Date,Value,High,Low
19/11/2008,4098.51,4246.37,4089.46
18/11/2008,4205.99,4561.06,4205.99
17/11/2008,4561.06,4783.28,4561.06
16/11/2008,4782.66,4950.65,4782.66
13/11/2008,4823.59,5021.94,4766.11
12/11/2008,5021.94,5292.2,5021.88
11/11/2008,5292.2,5388.12,5292.2
10/11/2008,5363.59,5363.59,5233.97
09/11/2008,5235.76,5322.81,5231.7
06/11/2008,5243.2,5354.35,5085.56
05/11/2008,5354.35,5512.37,5313.96
04/11/2008,5314.56,5327.73,5100.16
03/11/2008,5152.55,5156.98,4950.45
02/11/2008,4992.25,4992.71,4716.25
30/10/2008,4716.25,4887.06,4685.77
29/10/2008,4887.06,5087.26,4859.32
28/10/2008,4859.32,4859.32,4620.31
27/10/2008,4620.31,4620.31,4469.72
26/10/2008,4564.18,4896.53,4561
23/10/2008,4896.53,5112.29,4821.57
22/10/2008,5112.29,5608.96,5112.29
21/10/2008,5608.96,5792.84,5608.96
20/10/2008,5732.82,5837.95,5732.82
19/10/2008,5772.06,5845.5,5719.55
16/10/2008,5792.01,5974.96,5709.5
15/10/2008,5972.59,6138.58,5936.79
14/10/2008,6138.19,6140.47,5760.9
13/10/2008,5760.9,5818.7,5491.76
12/10/2008,5491.76,5667.47,5117.35
09/10/2008,5667.47,5886.14,5478.55
08/10/2008,5478.55,5896.8,5087.61
07/10/2008,5896.8,7059.16,5883.95
29/09/2008,7059.16,7066.67,6967.56
28/09/2008,7003.68,7045.38,6945.37
25/09/2008,6945.37,6966.81,6817.6
24/09/2008,6950.14,7178.85,6950.14
23/09/2008,7141.51,7353.64,7100.49
22/09/2008,7353.64,7500.95,7329.57
21/09/2008,7500.95,7658.89,7066.21
18/09/2008,7066.21,7420.2,7006.62
17/09/2008,7420.2,7422.15,7184.35
16/09/2008,7184.35,7541.24,7158.41
15/09/2008,7541.24,7982.06,7540.98
14/09/2008,7982.06,8173.54,7982.06
11/09/2008,8173.54,8273.38,8173.54
10/09/2008,8261.92,8402.49,8255.35
09/09/2008,8401.79,8505.85,8401.79
08/09/2008,8480.53,8509.83,8342.25
07/09/2008,8342.25,8406.04,8229.66
04/09/2008,8400.86,8409.49,8371.71
03/09/2008,8401.2,8417.22,8215.74
02/09/2008,8239.92,8438.24,8238.61
01/09/2008,8438.06,8496.77,8414.78
31/08/2008,8449.56,8467.22,8375.24
28/08/2008,8375.24,8390.36,8154.37
27/08/2008,8203.68,8203.68,8080.41
26/08/2008,8080.41,8158.57,8010.24
25/08/2008,8158.45,8243.6,8149.65
24/08/2008,8149.65,8152.79,7982
21/08/2008,7982.74,8021.12,7793.26
20/08/2008,7797.21,7964.93,7730.94
19/08/2008,7964.93,8233.91,7964.93
18/08/2008,8233.91,8412.3,8228.51
17/08/2008,8327.9,8400.5,8223.08
14/08/2008,8223.08,8223.08,7850.02
13/08/2008,7850.02,8252.81,7833.37
12/08/2008,8252.81,8491.46,8252.68
11/08/2008,8489.04,8666.49,8489.04
10/08/2008,8609.39,8888.35,8601.16
07/08/2008,8878.86,8955.04,8873.41
06/08/2008,8922.66,8929.03,8853.93
05/08/2008,8860.9,9000.08,8860.89
04/08/2008,8950.72,9150.37,8944.33
03/08/2008,9149.98,9267.23,9149.98
31/07/2008,9251.19,9263.62,9074.73
30/07/2008,9134.08,9233.02,9104.57
29/07/2008,9191.81,9533.54,9191.81
28/07/2008,9533.54,9603.91,9498.51
27/07/2008,9498.51,9498.51,9382.51
24/07/2008,9382.51,9415.33,9292.79
22/07/2008,9302.39,9350.91,9284.61
21/07/2008,9350.91,9520.9,9350.85
20/07/2008,9475.17,9488.01,9356.25
17/07/2008,9356.25,9513.09,9356.25
16/07/2008,9439.37,9732.61,9439.37
15/07/2008,9732.61,9767.34,9654.48
14/07/2008,9654.48,9674.57,9540.19
13/07/2008,9540.19,9587.3,9496.87
10/07/2008,9566.59,9572.73,9462.5
09/07/2008,9509.95,9604.74,9350.74
08/07/2008,9350.74,9413.82,9261.89
07/07/2008,9413.82,9647.09,9413.82
06/07/2008,9526.91,9949.93,9525.78
03/07/2008,9949.93,10067.32,9949.93
02/07/2008,10041.86,10042.28,9827.28
30/06/2008,9827.28,9967.36,9810.73
29/06/2008,9967.36,10141.92,9966.83
26/06/2008,10070.31,10149.36,9930.33
25/06/2008,10147.83,10357.58,10147.83
24/06/2008,10308.01,10368.54,10306.9
23/06/2008,10329.31,10330.08,10298.06
22/06/2008,10317.91,10332.25,10232.2
19/06/2008,10307.83,10539.28,10296.21
18/06/2008,10539.28,10642.81,10539.19
17/06/2008,10635.65,10794.63,10635.65
16/06/2008,10789.48,10874.58,10781.34
15/06/2008,10782.05,10782.09,10691.68
12/06/2008,10696.67,10697.32,10622.06
11/06/2008,10638.66,10643.63,10513.95
10/06/2008,10592.95,10734.96,10592.95
09/06/2008,10734.71,10861.81,10734.59
08/06/2008,10820.84,11032.49,10820.84
05/06/2008,11032.49,11122.13,11032.49
04/06/2008,11071.93,11078.94,10862.94
03/06/2008,10862.94,10924.71,10700.06
02/06/2008,10924.71,11045.2,10922.88
01/06/2008,11028.43,11115.68,11028.43
29/05/2008,11057.33,11063.68,11009.21
28/05/2008,11016.93,11126.42,10998.99
27/05/2008,10998.99,11000.5,10830.83
26/05/2008,10830.83,10830.83,10720.68
25/05/2008,10803.04,10823.31,10668.23
22/05/2008,10668.23,10668.23,10567.06
21/05/2008,10636.46,10773.55,10636.46
20/05/2008,10690.13,10690.44,10506.69
19/05/2008,10506.69,10582.97,10503.34
18/05/2008,10560.24,10607.27,10169.27
15/05/2008,10169.27,10709.92,10159.61
14/05/2008,10665.82,10920.12,10665.81
13/05/2008,10741.51,10972.85,10737.67
12/05/2008,10972.85,11284.36,10972.84
11/05/2008,11246.29,11558.98,11246.29
08/05/2008,11546.38,11697.64,11546.07
07/05/2008,11697.4,11811.74,11695.66
06/05/2008,11801.78,11972.19,11801.78
05/05/2008,11935.67,11999.87,11922.47
04/05/2008,11922.47,11925.55,11786.35
30/04/2008,11786.51,11817,11763.15
29/04/2008,11787.49,11820.1,11740.71
24/04/2008,11740.71,11749.99,11677.26
23/04/2008,11680.23,11831.91,11679.47
22/04/2008,11825.55,12039.19,11825.51
21/04/2008,11896.26,11929.21,11754.53
20/04/2008,11754.53,11754.53,11573.39
17/04/2008,11573.98,11619.48,11318.07
16/04/2008,11318.78,11436.04,11318.78
15/04/2008,11396.29,11430.96,11355.05
14/04/2008,11403.1,11454.85,11393.99
13/04/2008,11438.68,11644.6,11438.43
10/04/2008,11632.84,11693.86,11632.22
09/04/2008,11663.52,11722.07,11644.73
08/04/2008,11698.78,11729.12,11599.2
07/04/2008,11599.2,11610.27,11465.96
06/04/2008,11465.96,11469.08,11371.85
03/04/2008,11371.85,11511.84,11350.16
02/04/2008,11505.08,11568.11,11425.46
01/04/2008,11425.46,11427.22,11349.4
31/03/2008,11357.38,11360.12,11204.08
30/03/2008,11204.08,11204.16,11117.4
27/03/2008,11117.4,11133.02,10993.54
26/03/2008,11113.45,11145.79,11059.01
25/03/2008,11059.01,11125.5,10892.85
24/03/2008,10905.02,10996.97,10892.97
23/03/2008,10892.97,10916.92,10828.97
19/03/2008,10905.69,11062.75,10897.07
18/03/2008,10897.07,10919.49,10856.77
17/03/2008,10915.79,11239.1,10915.79
16/03/2008,11198.48,11430.82,11198.48
13/03/2008,11336.23,11559.09,11336.23
12/03/2008,11546.11,11584.35,11295.57
11/03/2008,11295.57,11295.69,11170.56
10/03/2008,11227.59,11336.69,11227.49
09/03/2008,11280.23,11391.59,11268.13
06/03/2008,11389.93,11485.29,11389.86
05/03/2008,11401.35,11410.7,11320.66
04/03/2008,11320.76,11330.12,11141.74
03/03/2008,11141.74,11327.9,11116.25
02/03/2008,11325.02,11362.6,11263.28
28/02/2008,11335.21,11336.19,11226.25
27/02/2008,11239.96,11401.82,11239.96
26/02/2008,11350.11,11394.76,11188.84
25/02/2008,11188.84,11188.94,11045.14
24/02/2008,11106.92,11126.87,10840.78
21/02/2008,10840.78,10841.05,10627.26
20/02/2008,10648.72,10732.8,10601.7
19/02/2008,10601.7,10602.57,10475.65
18/02/2008,10475.65,10476,10339.74
17/02/2008,10339.74,10339.75,10275.03
14/02/2008,10318.26,10321.86,10128.23
13/02/2008,10128.23,10128.47,9940.44
12/02/2008,9940.44,9961.57,9905.84
11/02/2008,9958.45,10108.75,9958.45
10/02/2008,10000.02,10212.61,9971.3
07/02/2008,10212.61,10330.03,10212.55
06/02/2008,10261.72,10524.17,10175.2
05/02/2008,10524.17,10583.66,10501.65
04/02/2008,10501.65,10554.24,10440.8
03/02/2008,10500.24,10510.41,10318.06
31/01/2008,10318.06,10358.95,10234.76
30/01/2008,10234.76,10234.76,10111.33
29/01/2008,10111.33,10111.33,9993.06
28/01/2008,10013.44,10242,10013.44
27/01/2008,10241.45,10271.72,10010.85
24/01/2008,10010.85,10067.04,9886.31
23/01/2008,10052.18,10136.1,9639.49
22/01/2008,9639.49,9964.54,9415.56
21/01/2008,9964.54,10406.02,9931.42
20/01/2008,10406.02,10731.46,10405.99
17/01/2008,10731.46,10808.31,10710.69
16/01/2008,10808.31,11024.23,10808.28
15/01/2008,10985.56,10985.88,10910.4
14/01/2008,10960.63,11057.05,10953.59
13/01/2008,11035.09,11081.22,10958.91
10/01/2008,10958.91,10988.19,10933.94
08/01/2008,10977.24,10985.44,10911.38
06/01/2008,10927.11,10929.93,10716.48
03/01/2008,10727.83,10734.73,10684.27
02/01/2008,10690.14,10693.57,10549.74
31/12/2007,10549.74,10549.74,10486.23
30/12/2007,10486.45,10503.77,10469.78
27/12/2007,10469.78,10476.64,10320.74
26/12/2007,10320.74,10415.45,10306.56
25/12/2007,10415.45,10509.4,10415.45
24/12/2007,10444.62,10449.21,10375.28
23/12/2007,10380.13,10380.83,10253.45
17/12/2007,10253.45,10256.05,10167.97
16/12/2007,10167.97,10215.06,10087.57
13/12/2007,10087.57,10090.14,9896.4
12/12/2007,9896.4,9915.25,9804.86
11/12/2007,9806.92,10030.47,9806.92
10/12/2007,10030.47,10516.03,10030.47
09/12/2007,10313.06,10313.17,10171.6
06/12/2007,10171.6,10215.61,10082.39
05/12/2007,10082.39,10083.09,9998.24
04/12/2007,9998.24,10004.1,9864.15
03/12/2007,9864.15,9873.37,9828.02
02/12/2007,9828.02,9878.66,9721.68
29/11/2007,9721.68,9789.59,9642.59
28/11/2007,9642.59,9699.42,9575.52
27/11/2007,9699.35,9799.28,9699.35
26/11/2007,9672.17,9731.96,9669.82
25/11/2007,9693.22,9734.71,9662.77
22/11/2007,9662.77,9811.18,9662.77
21/11/2007,9805.15,9808.06,9701.38
20/11/2007,9708.61,9790.34,9708.61
19/11/2007,9745.01,9787.34,9599.49
18/11/2007,9599.49,9599.49,9414.09
15/11/2007,9414.09,9429.09,9378.95
14/11/2007,9379.12,9408.91,9275.38
13/11/2007,9275.38,9393.56,9272.72
12/11/2007,9389.09,9458.58,9387.96
11/11/2007,9395.64,9395.64,9177.45
08/11/2007,9177.45,9301.96,9122.92
07/11/2007,9301.96,9381.13,9293.99
06/11/2007,9295.61,9379.35,9295.61
05/11/2007,9362.2,9446.57,9362.2
04/11/2007,9433.61,9564.54,9433.61
01/11/2007,9527.17,9567.3,9386.03
31/10/2007,9390.86,9478.11,9386.29
30/10/2007,9432.33,9438.39,9286.25
29/10/2007,9286.25,9328.1,9238.85
28/10/2007,9276.84,9294.26,9151.2
25/10/2007,9151.2,9151.2,9060.37
24/10/2007,9060.37,9060.37,8971.81
23/10/2007,8971.81,8972.59,8877.46
22/10/2007,8889.51,8900.7,8877.88
21/10/2007,8877.88,8965.24,8864.89
18/10/2007,8964.35,9041.68,8963.77
17/10/2007,9020.92,9058.24,8972.71
16/10/2007,9055.07,9058.6,8936.22
11/10/2007,8957.52,8971.7,8910.8
10/10/2007,8929.82,8930.16,8903.22
09/10/2007,8905.74,8934.76,8889.59
08/10/2007,8892.6,8895.86,8770.13
04/10/2007,8770.77,8779.05,8740
03/10/2007,8757.59,8841.5,8757.4
02/10/2007,8812.9,8829.04,8766.29
01/10/2007,8766.29,8766.29,8687.82
30/09/2007,8687.82,8703.06,8647.19
27/09/2007,8647.19,8650,8529.03
26/09/2007,8529.93,8529.93,8404.46
25/09/2007,8416.41,8481.01,8416
24/09/2007,8436.36,8531.12,8435.96
23/09/2007,8520.92,8535.44,8497.05
20/09/2007,8530.23,8611.91,8527.62
19/09/2007,8608.62,8648.81,8490.07
18/09/2007,8490.07,8493.62,8427.48
17/09/2007,8493.62,8516.39,8466.16
16/09/2007,8470.44,8470.44,8282.93
13/09/2007,8282.93,8301.46,8214.2
12/09/2007,8286.49,8295.47,8204.95
11/09/2007,8208.2,8208.82,8090.14
10/09/2007,8090.14,8090.14,8041.55
09/09/2007,8074.48,8169.26,8074.48
06/09/2007,8166.59,8166.59,8099.27
05/09/2007,8109.43,8114.91,8068.31
04/09/2007,8100.48,8115.75,7967.01
03/09/2007,7967.01,7967.31,7796.27
02/09/2007,7802.95,7818.97,7748.97
30/08/2007,7748.97,7752.31,7668.25
29/08/2007,7668.25,7733.29,7644.15
28/08/2007,7732.49,7748.02,7707.06
27/08/2007,7707.06,7744.24,7656.64
26/08/2007,7656.64,7670.15,7584.21
23/08/2007,7584.51,7587.16,7532.21
22/08/2007,7560.29,7583.34,7517.75
21/08/2007,7517.75,7681.52,7517.4
20/08/2007,7644.35,7816.71,7637.3
19/08/2007,7812.35,7871.73,7797.26
16/08/2007,7797.26,8073.42,7797.26
15/08/2007,8073.42,8158.58,8070.78
14/08/2007,8114.11,8119.12,7918.86
13/08/2007,7918.86,7974.1,7918.86
12/08/2007,7966.85,8181.35,7966.85
09/08/2007,8178.42,8188,8148.52
08/08/2007,8148.52,8164.77,8135.79
07/08/2007,8137.85,8158.31,8065.62
06/08/2007,8065.62,8136.28,8055.94
05/08/2007,8108.99,8144.14,8108.99
02/08/2007,8129.48,8149.47,8099.91
01/08/2007,8110.13,8257.84,8098.23
31/07/2007,8244.25,8265,8158.28
30/07/2007,8161.4,8253.84,8161.4
29/07/2007,8217.22,8478.01,8217.22
26/07/2007,8477.05,8491.25,8449.6
25/07/2007,8449.75,8471.52,8438.99
24/07/2007,8469.27,8478.6,8419.66
22/07/2007,8419.83,8494.37,8419.76
19/07/2007,8469.51,8470.19,8391.96
18/07/2007,8424.09,8519.36,8424.09
17/07/2007,8486.47,8519.81,8446.41
16/07/2007,8519.56,8575.37,8498.22
15/07/2007,8498.22,8498.22,8322.73
12/07/2007,8345.73,8386.36,8345.73
11/07/2007,8371.88,8525.01,8353.91
10/07/2007,8496.87,8520.67,8368.85
09/07/2007,8368.85,8368.85,8226.4
08/07/2007,8246.21,8290.64,8167.79
05/07/2007,8167.79,8167.79,8091.82
04/07/2007,8132.82,8159.94,8081.37
03/07/2007,8088.44,8088.88,7944.01
02/07/2007,7944.39,7944.39,7803.2
28/06/2007,7803.4,7852.42,7752.85
27/06/2007,7759.32,7818.59,7759.32
26/06/2007,7800.37,7804.98,7754.79
25/06/2007,7754.79,7823.21,7741.26
24/06/2007,7823.21,8000.39,7823.21
21/06/2007,7913.94,7994.81,7913.94
20/06/2007,7981.15,7981.15,7861.09
19/06/2007,7861.09,7963.88,7857.45
18/06/2007,7963.88,7985.49,7897.83
17/06/2007,7897.83,7898.07,7736.61
14/06/2007,7736.61,7742.27,7590.22
13/06/2007,7610.67,7691.78,7610.67
12/06/2007,7674.59,7732.09,7664.19
11/06/2007,7697.66,7719.41,7643.18
10/06/2007,7643.18,7704.92,7626.45
07/06/2007,7703.58,7805.88,7703.57
06/06/2007,7805.88,7852.82,7805.88
05/06/2007,7829.27,7832.06,7796.94
04/06/2007,7832.06,7843.85,7745.98
03/06/2007,7775.85,7812.18,7764.43
31/05/2007,7769.63,7773.03,7690.36
30/05/2007,7693.46,7745.95,7676.19
29/05/2007,7719.7,7722.07,7576.54
28/05/2007,7576.54,7642.53,7576.54
27/05/2007,7625.26,7638.86,7557.04
24/05/2007,7563.09,7585.53,7534.33
23/05/2007,7536.97,7541.87,7415.64
22/05/2007,7437.1,7441.31,7415.12
21/05/2007,7441.01,7488.91,7441.01
20/05/2007,7481.03,7566.4,7424.53
17/05/2007,7424.53,7424.09,7366.69
16/05/2007,7410.72,7543.05,7410.72
15/05/2007,7538.01,7607.1,7538.01
14/05/2007,7607.1,7669.85,7607.1
13/05/2007,7630.7,7662.66,7628.88
10/05/2007,7629.19,7725.12,7627.24
09/05/2007,7680.53,7680.79,7631.33
08/05/2007,7633.13,7669.42,7599.56
07/05/2007,7602.55,7630.5,7571.96
06/05/2007,7598.67,7601.37,7505.87
03/05/2007,7506.96,7523.8,7486.35
02/05/2007,7487.32,7487.32,7428.19
30/04/2007,7428.19,7461.47,7411.7
29/04/2007,7411.7,7454.39,7411.65
26/04/2007,7445.55,7445.66,7323.51
24/04/2007,7323.51,7328.53,7282.77
23/04/2007,7299.97,7375.82,7299.97
22/04/2007,7375.82,7388.97,7343.03
19/04/2007,7376.25,7462.09,7376.25
18/04/2007,7458.54,7471.46,7445.02
17/04/2007,7467.55,7497.35,7447.65
16/04/2007,7447.65,7447.65,7316.54
15/04/2007,7316.54,7415.3,7316.54
12/04/2007,7410.57,7517.15,7400.88
11/04/2007,7434.2,7439.53,7358.94
10/04/2007,7358.94,7360.52,7281.75
05/04/2007,7281.75,7281.82,7233.05
04/04/2007,7233.05,7233.07,7173.48
03/04/2007,7173.48,7180.16,7160.03
02/04/2007,7171.23,7214.6,7144.59
29/03/2007,7191.9,7233.94,7190.49
28/03/2007,7226.69,7276.71,7226.69
27/03/2007,7251.26,7291.48,7251.26
26/03/2007,7272.8,7276.92,7169.16
25/03/2007,7197.71,7231.26,7175.32
22/03/2007,7187.87,7200.92,7130.31
21/03/2007,7130.37,7130.38,7072.09
20/03/2007,7127.35,7201.29,7127.35
19/03/2007,7177.34,7237.5,7177.34
18/03/2007,7196.8,7256.42,7196.8
15/03/2007,7244.14,7250.33,7121.06
14/03/2007,7122.92,7225.35,7122.61
13/03/2007,7225.35,7225.83,7128.46
12/03/2007,7151.16,7239.49,7133.54
11/03/2007,7219.85,7222.83,7161.14
08/03/2007,7161.14,7161.14,7086.54
07/03/2007,7086.54,7090.76,6974.38
06/03/2007,6974.38,6974.38,6849.74
05/03/2007,6928.54,7102.01,6928.54
04/03/2007,7080.33,7183.13,7078.3
01/03/2007,7183.13,7183.13,7116.38
28/02/2007,7165.06,7418.33,7165.06
27/02/2007,7418.33,7473.34,7418.33
26/02/2007,7418.68,7418.68,7375.3
25/02/2007,7375.3,7383.36,7354.52
22/02/2007,7354.52,7384.19,7331.89
21/02/2007,7384.19,7396.66,7314.34
20/02/2007,7314.34,7314.34,7217.63
19/02/2007,7273.62,7351.88,7273.62
18/02/2007,7295.13,7295.98,7204.68
15/02/2007,7205.64,7218.59,7152.81
14/02/2007,7152.81,7152.81,7023.55
13/02/2007,7023.55,7023.55,6945.56
12/02/2007,6960.06,7040.8,6960.06
11/02/2007,7027.27,7030.97,6983.49
08/02/2007,6983.9,7036.88,6941.77
07/02/2007,6948.18,6959.45,6893.48
06/02/2007,6893.48,6893.48,6769.85
05/02/2007,6769.85,6864.12,6769.85
04/02/2007,6848.64,6905.74,6770.68
01/02/2007,6770.68,6770.68,6659.47
31/01/2007,6675.81,6681.89,6574.54
30/01/2007,6640.63,6665.17,6545.14
29/01/2007,6545.14,6560.82,6418.04
28/01/2007,6560.82,6809.62,6560.82
25/01/2007,6731.71,6832.3,6724.76
24/01/2007,6832.3,6940.53,6832.3
23/01/2007,6912.5,6930.09,6904.33
22/01/2007,6930.09,6963.94,6897.25
18/01/2007,6961.7,7028.14,6961.7
17/01/2007,7028.14,7062.44,7019.39
16/01/2007,7057.53,7105.03,7057.53
15/01/2007,7068.49,7081.48,7046.51
14/01/2007,7048.63,7111.01,7031.91
11/01/2007,7074.13,7098.12,7035.39
10/01/2007,7043.44,7145.08,7043.44
09/01/2007,7144.04,7242.9,7144.04
08/01/2007,7240.14,7443.86,7152.39
04/01/2007,7152.39,7152.41,7087.64
03/01/2007,7104.88,7131.73,6973.41
28/12/2006,6973.41,6974.26,6855.75
27/12/2006,6855.75,6857.45,6770.58
26/12/2006,6770.58,6770.58,6727.65
25/12/2006,6747.76,6817.58,6747.76
24/12/2006,6817.58,6837.77,6799.17
21/12/2006,6810.08,6822.86,6776.52
20/12/2006,6783.28,6829.42,6774.44
19/12/2006,6829.42,6896.14,6829.17
18/12/2006,6890.84,6899.97,6840.07
17/12/2006,6840.07,6842.1,6747.37
14/12/2006,6747.37,6763.42,6724.5
13/12/2006,6748.95,6776.42,6738.94
12/12/2006,6738.94,6739.1,6691.88
11/12/2006,6691.88,6708.83,6649.63
10/12/2006,6652.24,6679.96,6648.21
07/12/2006,6663.33,6697.95,6637.31
06/12/2006,6637.31,6637.31,6482.61
05/12/2006,6482.61,6544.12,6474.14
04/12/2006,6537.12,6570.24,6523.78
03/12/2006,6570.24,6603.46,6560.37
30/11/2006,6560.74,6563.16,6508.83
29/11/2006,6508.83,6625.65,6508.83
28/11/2006,6625.65,6726.51,6625.65
27/11/2006,6702.46,6702.56,6664.62
26/11/2006,6687.46,6719.45,6609.88
23/11/2006,6609.88,6613.72,6531.85
22/11/2006,6531.85,6534.64,6415.9
21/11/2006,6415.9,6415.9,6301.07
20/11/2006,6301.07,6301.5,6256.44
19/11/2006,6285.28,6421.43,6285.28
16/11/2006,6420.48,6486.89,6420.48
15/11/2006,6478.92,6478.96,6441.84
14/11/2006,6441.84,6449.54,6417.71
13/11/2006,6427.1,6497.86,6426.89
12/11/2006,6490.88,6497.25,6396.88
09/11/2006,6396.88,6396.88,6316.28
08/11/2006,6392.58,6473.37,6392.58
07/11/2006,6399.93,6433.99,6397.21
06/11/2006,6414.64,6539.95,6414.64
05/11/2006,6539.95,6568.83,6508.6
02/11/2006,6561.05,6624.6,6540.15
01/11/2006,6624.6,6654.16,6609.54
31/10/2006,6609.54,6611.5,6536.95
30/10/2006,6536.95,6567.84,6502.44
29/10/2006,6567.84,6580.79,6417.13
22/10/2006,6417.13,6417.13,6316.91
19/10/2006,6368.74,6382.18,6359.35
18/10/2006,6379.24,6401.93,6379.03
17/10/2006,6409.32,6422.31,6362.08
16/10/2006,6362.08,6376.03,6314.8
15/10/2006,6314.8,6314.8,6286.19
12/10/2006,6302.41,6302.41,6203.68
11/10/2006,6203.68,6203.68,6132.29
10/10/2006,6145.82,6229.26,6145.82
09/10/2006,6229.26,6328.53,6219.08
08/10/2006,6328.53,6332.84,6292.14
04/10/2006,6292.14,6343.51,6287.97
03/10/2006,6343.51,6495.6,6343.51
02/10/2006,6490.43,6502.72,6459.73
01/10/2006,6459.73,6470.94,6443.97
28/09/2006,6444.93,6464.88,6426.93
27/09/2006,6426.93,6426.93,6348.45
26/09/2006,6348.45,6348.45,6311.56
25/09/2006,6311.56,6317.88,6297.95
24/09/2006,6297.95,6366.55,6282.93
21/09/2006,6365.01,6403.45,6051.16
20/09/2006,6400.73,6434.84,6384.39
19/09/2006,6384.39,6385.11,6250.93
18/09/2006,6250.93,6279,6229.86
17/09/2006,6246.87,6276.41,6233.81
14/09/2006,6249.83,6249.88,6150.86
13/09/2006,6150.86,6151.44,6058.47
12/09/2006,6073.98,6094.54,6046.82
11/09/2006,6046.82,6059.59,5979.59
10/09/2006,5997.63,6042.38,5993.28
07/09/2006,6026.39,6083.96,6026.39
06/09/2006,6083.96,6152.89,5984.68
05/09/2006,6151.69,6205.48,6151.69
04/09/2006,6184.82,6229.13,6184.82
03/09/2006,6213.53,6239.49,6201.47
31/08/2006,6232.75,6248.4,6124.91
30/08/2006,6163.09,6164.73,6103.45
29/08/2006,6149.99,6179.98,6126.46
28/08/2006,6126.46,6126.46,6030.55
27/08/2006,6047.92,6099.07,6047.92
24/08/2006,6060.68,6060.68,5890.09
23/08/2006,5890.09,5902.08,5868.26
22/08/2006,5897.46,5936.83,5897.08
21/08/2006,5897.08,5912.29,5885.98
20/08/2006,5904.79,5956.83,5741.44
17/08/2006,5741.44,5795.9,5711.9
16/08/2006,5795.9,5835.18,5791.65
15/08/2006,5806.78,5826.15,5792.24
14/08/2006,5795.61,5817.69,5795.61
13/08/2006,5817.25,5842.24,5748.67
10/08/2006,5748.67,5760.63,5667.62
09/08/2006,5760.63,5863.69,5760.63
08/08/2006,5858.64,5912.9,5770.15
07/08/2006,5770.15,5770.15,5699.67
06/08/2006,5713.58,5744.97,5713.58
03/08/2006,5729.72,5762.58,5698.8
02/08/2006,5732.64,5820.49,5732.64
01/08/2006,5815.45,5841.04,5674.44
31/07/2006,5674.44,5714.02,5655.25
30/07/2006,5714.02,5725.53,5558.25
27/07/2006,5558.25,5558.25,5393.04
26/07/2006,5393.04,5393.04,5229.23
25/07/2006,5250.56,5280.08,5132.16
24/07/2006,5132.16,5132.16,4943.2
20/07/2006,4943.2,4943.2,4873.54
19/07/2006,4938.12,4979.02,4933.07
18/07/2006,4933.07,4933.07,4858.95
17/07/2006,4858.95,4950.18,4826.83
16/07/2006,4826.83,5124.97,4574.4
13/07/2006,5124.97,5325.5,5124.97
12/07/2006,5325.5,5492.13,5325.5
11/07/2006,5492.13,5567.47,5360.67
10/07/2006,5360.67,5360.67,5307.85
09/07/2006,5316.47,5384.03,5271.32
06/07/2006,5370.99,5372.73,5281.37
05/07/2006,5282.4,5282.4,5021.62
04/07/2006,5021.62,5021.62,4864
03/07/2006,4894.89,4932.93,4848.52
02/07/2006,4848.52,4848.79,4771.18
29/06/2006,4772.78,4773.26,4729.38
28/06/2006,4729.38,4737.42,4651.31
27/06/2006,4652.84,4694.49,4652.84
26/06/2006,4685.49,4857.76,4685.49
25/06/2006,4857.76,4887.72,4837.93
22/06/2006,4841.71,4855.16,4815.31
21/06/2006,4854.87,4972.09,4828.84
20/06/2006,4972.09,4986.42,4949.56
19/06/2006,4964.41,4969.43,4876.59
18/06/2006,4876.59,4876.59,4771.46
15/06/2006,4771.46,4819.35,4635.49
14/06/2006,4658.21,4896.25,4658
13/06/2006,4896.25,5088.85,4896.25
12/06/2006,5035.73,5194.48,5022.54
11/06/2006,5194.48,5355.86,5194.48
08/06/2006,5355.86,5478.4,5355.82
07/06/2006,5478.4,5500.27,5424.1
06/06/2006,5424.1,5473.74,5389.37
05/06/2006,5474.38,5560.81,5473.74
04/06/2006,5538.65,5545.55,5467.2
01/06/2006,5468.4,5491.69,5363.57
31/05/2006,5363.57,5363.57,5276.86
30/05/2006,5297.98,5303.21,5169.24
29/05/2006,5169.24,5203.04,5061.67
28/05/2006,5203.04,5404,5112.66
25/05/2006,5112.66,5302.12,5014.22
24/05/2006,5302.12,5475.92,5112.99
23/05/2006,5112.99,5534.56,5112.99
